_id,id_bank,id_city,address,address_ua,address_en,time,time_ua,time_en,position,position_ua,position_en,type,type_ua,type_en,latitude,longitude,comment
,7,16,"ул. пирогова, 7","вул. пирогова, 7","st. Pirogov, 7",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,49.231977,28.457815,
,8,16,"ул. пирогова, 9","вул. пирогова, 9","st. Pirogov, 9",Круглосуточно,цілодобово,clock,Холл,Холл,Hall,Банковское подразделение,банківський підрозділ,banking division,49.231467,28.456962,
,14,16,"ул. привокзальная, 1 а","вул. привокзальна, 1 а","st. Railway station, 1 and",Круглосуточно,цілодобово,clock,1-й этаж,1 -й поверх,1st floor,Банковское подразделение,банківський підрозділ,banking division,49.239352,28.510648,
,1,16,"ул. соборная, 70","вул. соборна, 70","st. cathedral, 70",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,"Фабрика, завод, организация",Фабрика ,Factory,49.2338392,28.4655348,
,15,16,"ул. соборная, 81","вул. соборна, 81","st. cathedral, 81",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,49.233527,28.463963,
,3,16,"ул. соборная, 82","вул. соборна, 82","st. cathedral, 82",Круглосуточно,цілодобово,clock,1-й этаж,1 -й поверх,1st floor,Банковское подразделение,банківський підрозділ,banking division,49.234375,28.461908,
,6,16,"ул. тарногродского, 32","вул. Тарногродського, 32","st. Tarnogrodskogo, 32",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,49.26762,28.486355,
,2,16,"ул. театральная, 10","вул. театральна, 10","st. theater, 10",Круглосуточно,цілодобово,clock,Холл,Холл,Hall,Другие или неподдающиеся классификации,Інші або не підлягають класифікації,Other or unclassifiable,49.235612,28.463557,
,8,16,"ул. театральная, 10","вул. театральна, 10","st. theater, 10",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,49.235612,28.463557,
,8,16,"ул. театральная, 15","вул. театральна, 15","st. theater, 15",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Другие или неподдающиеся классификации,Інші або не підлягають класифікації,Other or unclassifiable,49.23427,28.464481,
,8,16,"ул. фрунзе, 59","вул. фрунзе, 59","st. Frunze, 59",Круглосуточно,цілодобово,clock,Холл,Холл,Hall,Другие или неподдающиеся классификации,Інші або не підлягають класифікації,Other or unclassifiable,49.2425075,28.4800356,
,2,16,"ул. чехова, 7 в","вул. чехова, 7 в","st. Chekhov, 7",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,"Фабрика, завод, организация",Фабрика ,Factory,49.23038,28.534191,
,2,16,"хмельницкое шоссе, 92","хмельницьке шосе, 92","Khmelnytsky Highway, 92",Круглосуточно,цілодобово,clock,Холл,Холл,Hall,Медицинские учреждения,Медичні установи,medical Facilities,49.235432,28.413715,
,6,16,"хмельницкое шоссе, 95","хмельницьке шосе, 95","Khmelnytsky Highway, 95",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,49.233795,28.411297,
,2,17,"ул. гагарина, 24","вул. гагарина, 24","st. Gagarin, 24",09:00 - 20:00,9:00 - 20:00,09:00 - 20:00,Холл,Холл,Hall,Медицинские учреждения,Медичні установи,medical Facilities,49.1078334,28.6820261,
,8,18,"ул. октябрьская, 2","вул. жовтнева, 2","st. october, 2",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,Банковское подразделение,банківський підрозділ,banking division,48.8112628,29.3783384,
,8,19,"ул. заводская, 2","вул. заводська, 2","st. factory, 2",Круглосуточно,цілодобово,clock,Наружный,зовнішній,Outdoor,"Фабрика, завод, организация",Фабрика ,Factory,0,0,
