_id,id_bank,id_city,address,time,position,description,latitude,longitude,comment
,12,36,"ул. Ливарная, 17",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,36,"ул. Малиновского, 6",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,15,36,"ул. Маршала Малиновского, 2",Круглосуточно,1-й этаж,Другие или неподдающиеся классификации,null,null,null
,15,36,"ул. Метростроевская, 19",Круглосуточно,Наружный,Торговый центр,null,null,null
,15,36,"ул. Миронова, 30",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,36,"ул. Миронова, 5",09:00 - 20:00,1-й этаж,Банковское подразделение,null,null,null
,14,36,"ул. Набережная Ленина, 27",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,15,36,"ул. Набережная Победы, 56",Круглосуточно,Наружный,Торговый центр,null,null,null
,17,36,"ул. Нижнеднепровская, 17",09:00 - 22:00,1-й этаж,Торговый центр,null,null,null
,10,36,"ул. Нижнеднепровская, 17",10:00 - 22:00,Наружный,Торговый центр,null,null,null
,15,36,"ул. Новокрымская, 3 А",Круглосуточно,Холл,Торговый центр,null,null,null
,17,36,"ул. Паникахи, 5",08:00 - 20:00,Холл,Банковское подразделение,null,null,null
,15,36,"ул. Пастера, 12",Круглосуточно,Наружный,Торговый центр,null,null,null
,1,36,"ул. Пастера, 2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,36,"ул. Петровского, 13",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,4,36,"ул. Поля, 2",Круглосуточно,Холл,Банковское подразделение,null,null,null
,15,36,"ул. Рабочая, 152",Круглосуточно,Наружный,Торговый центр,null,null,null
,9,36,"ул. Рабочая, 168",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,9,36,"ул. Рогалёва, 33",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,21,36,"ул. Серова, 4",Круглосуточно,Холл,Банковское подразделение,null,null,null
,5,36,"ул. Столярова, 7",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,10,36,"ул. Титова, 11",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,36,"ул. Титова, 13",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,15,36,"ул. Титова, 36",Круглосуточно,Холл,Торговый центр,null,null,null
